id,name,description,imageUrl,keywordDescriptions
1448,Quiksilver Men Blue Striped Shirt,"Men, Apparel, Topwear, Shirts, Blue, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/de5bdb58c17ae1f5ee1f7081c364c962_images.jpg,"a person in a blue and white striped shirt, a person wearing a blue and white striped shirt, a close-up of a person, close-up of a blue and white striped shirt"
1449,Span Women Maroon & Black Kurta,"Women, Apparel, Topwear, Kurtas, Maroon, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/5c10c32fd53bcf0ebcb863cd3dd6ff6d_images.jpg,"a person wearing a red and black dress, a close-up of a person smiling, a close up of a dress, a close up of a hand"
1450,Fabindia Women Printed Beige & Rust Stole,"Women, Accessories, Stoles, Stoles, Beige, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/Fabindia-Women-Printed-Beige---Rust-Stole_2849e406e56ce45f6e21688a8c1b2e99_images.jpg,a close-up of a person
1451,Wildcraft Unisex Green & Grey Printed Sling Bag,"Unisex, Accessories, Bags, Handbags, Green, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Wildcraft-Jinx-Green-Sling-Bag_082ca93d6cc4105d9dff98473e556d8b_images.jpg,"a green and grey bag, a green and grey bag, a close-up of a bag, a green and grey bag, a close up of a tie"
1452,Mayhem Women Gradient Sunglasses MAYS-9004-103,"Women, Accessories, Eyewear, Sunglasses, Red, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e68a5caf48acf69547ed1c51d225ea6a_images.jpg,"a close up of a pair of sunglasses, a close up of a pair of sunglasses, a close-up of a red cable, a close-up of a bottle opener, a close-up of a key, a close up of a pair of sunglasses"
1453,Murcia   Bag,"Women, Accessories, Bags, Handbags, Brown, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/758e08e8edb86a9d10a56c83956804d1_images.jpg,a close-up of a snail
1454,Q&Q Men Steel Dial Watch,"Men, Accessories, Watches, Watches, Steel, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/7af26e86abfdb487bdfd493f80d02126_images.jpg,"a close up of a clock, a close up of a clock, a close up of a watch, a close-up of a watch"
1455,Arrow Men Yellow Shirt,"Men, Apparel, Topwear, Shirts, Yellow, Summer, 2012.0, Formal",http://assets.myntassets.com/v1/images/style/properties/Arrow-Men-Yellow-Shirt_426ecb7421be42f1b3102d8ff3297501_images.jpg,"a person wearing a yellow shirt, a person wearing a yellow shirt, a close up of a yellow shirt, a close-up of a person's pants, a close up of a person's nose, a close up of a person's hair, a close up of a hand, a close-up of a person's neck"
1456,Arrow Woman Keisha Magenta Sweater,"Women, Apparel, Topwear, Sweaters, Magenta, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/609b41f70c0794e3faca113bd160e8e0_images.jpg,"a person in a purple dress, a close-up of a person, a close-up of a person's leg, a close-up of a pink sweater, a person with dark hair wearing a purple sweater"
1457,Wrangler Men Mark Rodeo Riveted Blue Shirts,"Men, Apparel, Topwear, Shirts, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e5045553ce04dc643540fa90d4077d3b_images.jpg,"a close-up of a person's face, a close-up of a person's chin, a close up of a person's nose"
1458,Spalding Men's Navy With Yellow Flip Flop,"Men, Footwear, Flip Flops, Flip Flops, Navy Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/32467a6658e919062484134aa0f3b8e4_images.jpg,"a black and yellow flip flop, a black and yellow flip flop, a close-up of a slipper, a black and yellow flip flop"
1459,ADIDAS Men's Grey Strip T-shirt,"Men, Apparel, Topwear, Tshirts, Grey, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/11c569295ae2f57281e76b8a3744abdc_images.jpg,"a person wearing a grey shirt, a close up of a watch, a close up of a person's hair, a close up of a nose, a close-up of a fist, a close-up of a hand with a watch, a close-up of a wrist watch"
1460,Timex Men Cream Dial Watch,"Men, Accessories, Watches, Watches, Cream, Summer, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Timex-Men-Cream-Dial-Watch_e96c31e53092944ac4a534c5b9d55f0e_images.jpg,"a close up of a watch, a close up of a watch, a close up of a watch"
1461,Myntra Women Pink Leggings,"Women, Apparel, Bottomwear, Leggings, Pink, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/83b6e2d2ddc74778e46c2969c9215221_images.jpg,"a person wearing pink leggings, a close-up of a foot, a close-up of a foot"
1462,Highlander Men Blue Black Checked Shirt,"Men, Apparel, Topwear, Shirts, Blue, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/73137325a6bbc4a31fe21d9f995f5e54_images.jpg,"a person wearing a plaid shirt, a person wearing a plaid shirt, a close up of a watch, a close-up of a person, a close-up of a person's hair, a close-up of a hand, a close up of a hand, a close up of a person's nose"
1463,Esprit Men Gran Orbit Rosegold Copper Watches,"Men, Accessories, Watches, Watches, Copper, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b6eefeebda2e931c53879bd6c1fb1611_images.jpg,"a close up of a watch, a close up of a watch, a close up of a watch, a close-up of a black surface"
1464,Hanes Women White Cotton Stretch Light Padded Bra,"Women, Apparel, Innerwear, Bra, White, Winter, 2015.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Hanes-White-Karol-Bra_1863ee512bff60ee08da1fa4b576b253_images.jpg,"a person in a white garment, close up of a person's lips, close up of a person's nose, a close up of a person's chest, a close up of a person's eyes"
1465,UCB Men's United Colors Flock Black T-shirt,"Men, Apparel, Topwear, Tshirts, Black, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b93fe75575c1270d3037757af447838d_images.jpg,"a person in a black shirt, a person wearing a black shirt, a tattoo on a person's arm, a person wearing a black shirt, a close-up of a person, a close up of a person's hair, a close up of a watch"
1466,French Connection Women Beige Clutch,"Women, Accessories, Bags, Clutches, Beige, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Beige-Clutch_41c343d3db1461f9ba4fd8e5e0211906_images.jpg,"a wooden and tan purse, a close-up of a cushion, a close-up of a white rectangular object, a wooden and tan purse"
1467,Kiara Women Leatherette Green Handbag,"Women, Accessories, Bags, Handbags, Green, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/37988f1916a86e12f736035f3e46adad_images.jpg,a close up of a bracelet
1468,Baggit Women Brown Wallet,"Women, Accessories, Wallets, Wallets, Brown, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Baggit-Women-Brown-Wallet_3ce2453b1d096b9b5c70174e345d2533_images.jpg,"a close up of a wallet, a close up of a wallet"
1469,Puma Men's Faas 300 Red Shoe,"Men, Footwear, Shoes, Casual Shoes, Red, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/e820a460850d0bf9e05ae0080427dcfe_images.jpg,a close-up of a red and yellow object
1470,Shree Women Black & White Printed Salwar Suit with Dupatta,"Women, Apparel, Apparel Set, Kurta Sets, Black, Fall, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/Shree-Women-Black-and-White-Salwar-Suit_90255ea5650712732a0858f8c3fbc1e2_images.jpg,"a close-up of a person's legs, a close-up of a person's face, a close-up of a person's legs, a close-up of a hand, a close up of a hand"
1471,Ant Kids Girl Cheerful Green Tops,"Women, Apparel, Topwear, Tops, Green, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/378b4531e5add27dc8cc91fec4a6cc5a_images.jpg,"a close-up of a flower, a close-up of a flower, a close-up of a flower"
1472,Fogg Men Napoleon Deo,"Men, Personal Care, Fragrance, Deodorant, Red, Spring, 2017.0, Casual",http://assets.myntassets.com/v1/images/style/properties/3c44228c9ffad9796a84ed845d950b91_images.jpg,a close-up of a pink bottle
1473,Mother Earth Women Printed Green Kurta,"Women, Apparel, Topwear, Kurtas, Green, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/76193e8308333790f6a2b3e6e64ba8d7_images.jpg,"a person in a green dress, a close-up of a person's neck, a close-up of a person's neck, a close-up of a hand"
1474,Catwalk Women Gold Heels,"Women, Footwear, Shoes, Heels, Gold, Winter, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/9da059118d245462e7193d3fd969675a_images.jpg,a close up of a shoe
1475,Puma Unisex Black Shoes,"Unisex, Footwear, Shoes, Casual Shoes, Black, Fall, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Puma-Unisex-Black-Shoes_e0de3e1a2335fe59d3adeb028d875b8f_images.jpg,"a black and white sneaker, a black and white shoe, a close-up of a shoe, close-up of a black shoe"
1476,Casio Enticer Women Pink Analogue Watches (SH60) LTP-2069L-4AVDF,"Women, Accessories, Watches, Watches, Pink, Winter, 2016.0, Casual",http://assets.myntassets.com/assets/images/17422/2015/10/23/11445602075094-Casio-Women-Analog-Pink-Watch-1971445602074796-1.jpg,"a close up of a watch, a silver watch with pink dials, a close-up of a clock, a close up of a watch, a close-up of a clock, close-up of a clock face"
1477,Highlander Men Classic Chinos Black Trousers,"Men, Apparel, Bottomwear, Trousers, Black, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/890c4d6608b216d7cced9d8ccd08fcf1_images.jpg,"a close-up of a person's feet, a close-up of a brown shoe, a close-up of a shoe, a close-up of a hand, a close-up of a hand, a close-up of a white shirt"
1478,Gini and Jony Girls Printed White Top,"Girls, Apparel, Topwear, Tops, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/aa5db411e82b2cedfa6e956050fa2fbd_images.jpg,"a white shirt with blue flowers on it, a white shirt with blue flowers on it, a close-up of a person's shirt, a white shirt with blue flowers on it, a close-up of a flower, a close-up of a white shirt, a close-up of a white shirt"
1479,Nike Men Black Air Visi Pro Sports Shoes,"Men, Footwear, Shoes, Sports Shoes, Black, Summer, 2012.0, Sports",http://assets.myntassets.com/v1/images/style/properties/d7741dce071b99070fad29cae1f0cfea_images.jpg,"a black and red shoe, a black and red shoe, a close-up of a black and red shoe, a close up of a shoe"
1480,Locomotive Men Rafe Blue Jeans,"Men, Apparel, Bottomwear, Jeans, Blue, Fall, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/b04ff00d0b2543029630a34c3324e55b_images.jpg,"a close-up of a shoe, a close-up of a shoe, a close-up of a person, close-up of a pair of jeans"
1481,Puma Unisex Logo Cap,"Unisex, Accessories, Headwear, Caps, Black, Fall, 2010.0, Sports",http://assets.myntassets.com/v1/images/style/properties/bfa6bc3cf0134934aefc6abfa07486dc_images.jpg,"close-up of a person's face, a close-up of a person's mouth, close up of a person's chin, close-up of a person's ear, a close up of an eye"
1482,Reid & Taylor Men Solid Blue Socks,"Men, Accessories, Socks, Socks, Blue, Summer, 2016.0, Formal",http://assets.myntassets.com/v1/images/style/properties/824ff2355649f2f361fcfcc09fb696a9_images.jpg,a pair of socks on a white background
1483,Murcia Women Tribal Pink Handbag,"Women, Accessories, Bags, Handbags, Pink, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Murcia-Women-Handbags_e43254583eeb2dc220cfaf74fb0f5061_images.jpg,"a pink purse with a red handle, a pink purse with a design on it, a pink purse with a circle design, a close up of a red leather belt"
1484,Disney Kids Girl's Pooh And Tree White Kidswear,"Girls, Apparel, Topwear, Tshirts, White, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/17ce88fee66bfa32478dfae59bffb8fe_images.jpg,"a close-up of a t-shirt, a close-up of a blue ruffle"
1485,Ant Kids Boy's White Check Kidswear,"Boys, Apparel, Topwear, Shirts, Green, Summer, 2011.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c3c1572a5da5f253e4bb1dbcf208a40d_images.jpg,"a close-up of a shirt, a close up of a button"
1486,Peperone Women Pink & Black Handbag,"Women, Accessories, Bags, Handbags, Pink, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/4fce4c9fd56f37e25d04f22bc529ae75_images.jpg,"a red and black purse, a red and black checkered purse, a close-up of a black purse, close-up of a red and black purse"
1487,Levitate Men Brown Wallet,"Men, Accessories, Wallets, Wallets, Brown, Spring, 2013.0",http://assets.myntassets.com/v1/images/style/properties/76bf4520339980f3b34064e52f9f9f79_images.jpg,"a brown leather wallet with white stitching, a brown leather wallet with white stitching"
1488,Maxima Men Scuba Digital Watch,"Men, Accessories, Watches, Watches, Black, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/c749a77a480e55cbc0b6786ff39d86b2_images.jpg,"a close up of a watch, a close up of a watch"
1489,Provogue Men's Formal Black Shoe,"Men, Footwear, Shoes, Formal Shoes, Black, Summer, 2011.0, Formal",http://assets.myntassets.com/v1/images/style/properties/8b2e9ee2f2ca7e69f1bb5bb2a4a4e92e_images.jpg,"a black leather shoe with laces, a close up of a shoe, a close up of a black shoe"
1490,Remanika Women Black Tunic,"Women, Apparel, Topwear, Tunics, Black, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/f3becbd604a212666697b13c13000b27_images.jpg,"a person in a black dress, a person in a black dress, a close-up of a person's neck, a close up of a hand, a person wearing a black dress, a close up of a person's hair, a person wearing a black dress"
1491,Fabindia Women Printed Purple Dupatta,"Women, Apparel, Topwear, Dupatta, Purple, Summer, 2012.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/ac58ac8ba032e345d43bd3cddc82680e_images.jpg,"a person wearing a scarf, a person holding a purple scarf, a person with dark hair, a close-up of a purple and gold fabric, a close-up of a black and red cloth, a close up of a scarf, a close-up of a blue fabric with a gold design"
1492,ADIDAS Men Ohne White Shoes,"Men, Footwear, Shoes, Casual Shoes, White, Summer, 2012.0, Casual",http://assets.myntassets.com/v1/images/style/properties/3ce65c41a8ac74e45bbe9fbb9ef8820b_images.jpg,"a white and black shoe, a close-up of a white shoe, a white and black shoe, a close-up of a shoe, close-up of a white shoe"
1493,Peperone Women Blue Handbag,"Women, Accessories, Bags, Handbags, Blue, Spring, 2013.0, Casual",http://assets.myntassets.com/v1/images/style/properties/Peperone-Women-Navy-Blue-Handbag_4df816dd4dd5d646c7c3bab0c7e87fea_images.jpg,"a blue purse with a handle, a blue purse with a gold handle"
1494,BIBA Women Printed Orange Kurta,"Women, Apparel, Topwear, Kurtas, Orange, Summer, 2011.0, Ethnic",http://assets.myntassets.com/v1/images/style/properties/c9424d5833751bcd1b217f5c8167d9e9_images.jpg,"a person posing for a picture, a person posing for a picture"
1495,SKAGEN DENMARK Men Silver-Toned Dial Watch 568LSLZM,"Men, Accessories, Watches, Watches, Silver, Winter, 2016.0, Casual",http://assets.myntassets.com/v1/images/style/properties/76c296e437426225b08a2d6dde61b959_images.jpg,"a silver and black watch, a silver watch with a white face, a square silver watch with black numbers, a black rectangular object with a white stripe, a black and white object"
